sample_id,fold,split,node_id,forecast_origin,horizon,stored_target,recomputed_target,absolute_difference,target_match,history_length,history_latest_le_origin,target_observed_count_recomputed
730126f7682ccf29b7727ff7,2,train,N019,2026-01-14 03:00:00,6,98.0,98.0,0.0,True,24,True,5
bd3b13ff6806e06b1f855286,5,train,N004,2026-01-09 06:00:00,1,90.0,90.0,0.0,True,24,True,1
e0a9a3aef5b5d0fe8a7c299a,2,train,N017,2026-01-12 23:00:00,6,99.0,99.0,0.0,True,24,True,5
cea7279facf5a91fbd25ac2c,4,train,N026,2025-12-12 03:00:00,6,100.0,100.0,0.0,True,24,True,6
c2937d740951260763f690e0,6,validation,N022,2026-02-22 18:00:00,1,98.0,98.0,0.0,True,24,True,1
cb8d02b5ee25301cce136823,5,train,N034,2025-12-31 23:00:00,3,83.33333333333333,83.33333333333333,0.0,True,24,True,3
7fc6d056a922b5b01d860fba,4,train,N002,2026-01-10 18:00:00,6,94.0,94.0,0.0,True,24,True,6
b6bad9a5a4fd3030b7562bd7,2,train,N028,2025-12-16 12:00:00,1,100.0,100.0,0.0,True,24,True,1
ae7b70bd2dbeb684684062a0,1,train,N026,2025-12-18 17:00:00,1,100.0,100.0,0.0,True,24,True,1
b2157c007055f5f388b58a98,6,train,N043,2026-02-03 04:00:00,1,76.0,76.0,0.0,True,24,True,1
01defa0a9685209e01ce14c3,3,test,N031,2026-02-06 23:00:00,3,100.0,100.0,0.0,True,24,True,3
a74ff208f6a143ef7d8362f8,4,train,N004,2025-12-21 02:00:00,3,90.0,90.0,0.0,True,24,True,3
f97746cef3a99271ecdb36e7,2,train,N027,2026-01-04 07:00:00,6,99.33333333333333,99.33333333333333,0.0,True,24,True,6
560260aa52cb4329ca601363,3,test,N033,2026-02-03 03:00:00,3,100.0,100.0,0.0,True,24,True,3
d15d6949f27dcd5f246f15ef,6,train,N044,2026-01-26 11:00:00,1,62.5,62.5,0.0,True,24,True,1
ac3729fd0b059a28883ec31c,1,test,N015,2026-01-20 16:00:00,1,94.0,94.0,0.0,True,24,True,1
9f4c7d16922bfa9e78cbffc8,1,train,N048,2026-01-09 23:00:00,3,78.0,78.0,0.0,True,24,True,3
4cb20bd8cb91a6e191266996,6,train,N044,2026-01-11 12:00:00,1,61.666666666666664,61.666666666666664,0.0,True,24,True,1
5fe860a80af5dc28e9212d42,6,train,N034,2026-01-15 08:00:00,6,100.0,100.0,0.0,True,24,True,5
d0b79b5a8c74a4b91394211d,5,train,N005,2026-01-15 10:00:00,1,43.0,43.0,0.0,True,24,True,1
e3985b6a7d143fc3e6175ecb,5,train,N006,2026-02-02 18:00:00,6,90.0,90.0,0.0,True,24,True,5
882077868f1c534651f1f401,4,train,N014,2025-12-25 20:00:00,6,92.27777777777779,92.27777777777779,0.0,True,24,True,6
4b3a43158a43a617f85e64b8,6,train,N047,2026-01-06 11:00:00,6,62.27777777777778,62.27777777777778,0.0,True,24,True,6
17d19ba46c0fbca1edd44821,4,train,N015,2026-01-06 06:00:00,3,94.0,94.0,0.0,True,24,True,3
5e9ecaaeee8c35e2609a16c1,1,validation,N012,2026-01-16 20:00:00,3,94.0,94.0,0.0,True,24,True,3
c13efef7fefb7b4b093b636f,4,train,N034,2025-12-11 09:00:00,6,100.0,100.0,0.0,True,24,True,6
5f0d44f7727ca6a39324600d,2,validation,N038,2026-01-23 18:00:00,6,100.0,100.0,0.0,True,24,True,5
38721183a233a2eb37c1d2d8,6,train,N009,2026-02-02 23:00:00,3,90.0,90.0,0.0,True,24,True,3
962c1727fbcdfb7205695b9b,2,train,N051,2025-12-22 03:00:00,3,75.66666666666667,75.66666666666667,0.0,True,24,True,3
6a6543b32781a88e6a550320,5,train,N028,2026-02-01 17:00:00,6,100.0,100.0,0.0,True,24,True,5
8a45c481b52e14c32121546e,5,train,N036,2026-02-07 21:00:00,3,100.0,100.0,0.0,True,24,True,3
421593e987f64bb9b1b761f6,5,test,N012,2026-02-16 10:00:00,1,94.0,94.0,0.0,True,24,True,1
4ad2953104bd42db90f8db9c,4,train,N050,2026-01-15 11:00:00,6,32.9,32.9,0.0,True,24,True,5
d27a665ba7c6aa6537cdcbbd,5,train,N031,2025-12-10 07:00:00,3,100.0,100.0,0.0,True,24,True,3
1cc7cb8a079960a117b2cd2e,1,train,N041,2025-12-23 16:00:00,1,81.5,81.5,0.0,True,24,True,1
310ce10f2d026c01acd7baef,5,train,N001,2025-12-19 08:00:00,6,90.0,90.0,0.0,True,24,True,6
24864fc47500bb6804a6532f,6,train,N044,2026-02-05 13:00:00,1,64.0,64.0,0.0,True,24,True,1
38d6225c8d73dcc0b1d145d5,1,validation,N034,2026-01-14 04:00:00,6,100.0,100.0,0.0,True,24,True,6
52b19c6ed79886568f1f668e,1,train,N013,2025-12-10 14:00:00,3,94.0,94.0,0.0,True,24,True,3
a287dbf2626e40120b43d708,6,train,N025,2026-01-04 18:00:00,6,98.0,98.0,0.0,True,24,True,5
0208dceceef601358df260be,4,validation,N015,2026-02-05 00:00:00,3,94.0,94.0,0.0,True,24,True,3
e926c453d2c0a8e8309988ad,6,train,N023,2025-12-21 22:00:00,1,84.66666666666667,84.66666666666667,0.0,True,24,True,1
40df621cba000b01823c7042,1,train,N008,2025-12-16 14:00:00,1,90.0,90.0,0.0,True,24,True,1
3d888c7cc00542083453ffcf,6,validation,N005,2026-02-19 05:00:00,3,43.0,43.0,0.0,True,24,True,3
64af391348a60ad989e99e92,1,train,N029,2026-01-10 07:00:00,3,98.0,98.0,0.0,True,24,True,3
c973707af85d5786875bb409,4,train,N026,2025-12-25 21:00:00,6,98.25,98.25,0.0,True,24,True,6
2f9be374f7dc2d23f41b3430,5,train,N034,2025-12-22 08:00:00,3,100.0,100.0,0.0,True,24,True,3
7eb01db6ad7e2b00128a55e9,6,train,N020,2026-01-13 10:00:00,1,100.0,100.0,0.0,True,24,True,1
aa803ab2447878bda3592312,6,test,N031,2026-02-27 10:00:00,3,100.0,100.0,0.0,True,24,True,3
6c6aee0a76ed9528a74bfb09,5,train,N021,2026-01-01 23:00:00,3,100.0,100.0,0.0,True,24,True,3
1e83b2a396e91c1d296cc148,5,train,N024,2026-02-03 23:00:00,1,100.0,100.0,0.0,True,24,True,1
cb08b2102e1bb4f3fceed941,1,train,N038,2025-12-13 12:00:00,6,100.0,100.0,0.0,True,24,True,6
d8bf37d7cd442ad66a1cccb6,2,test,N016,2026-02-01 17:00:00,6,97.8,97.8,0.0,True,24,True,5
d507eabcfd3fca9e639fc56d,1,train,N029,2025-12-13 03:00:00,3,98.0,98.0,0.0,True,24,True,3
ddf2b07a0604213608865843,6,train,N010,2026-02-01 22:00:00,1,94.0,94.0,0.0,True,24,True,1
04a72f94d83c08626616bef8,3,train,N023,2026-01-03 07:00:00,1,100.0,100.0,0.0,True,24,True,1
d642241bf55f15badaf18ab7,6,train,N014,2025-12-23 20:00:00,3,94.0,94.0,0.0,True,24,True,3
7dab04cc6500a6af7737214b,6,train,N032,2025-12-16 22:00:00,6,100.0,100.0,0.0,True,24,True,6
3f1e70605ea8dfdd7ad8c4ed,6,validation,N010,2026-02-21 05:00:00,1,94.0,94.0,0.0,True,24,True,1
988355806c95de96e464d517,6,train,N039,2026-02-14 01:00:00,1,100.0,100.0,0.0,True,24,True,1
6fada7bb4fa4c722448b73d4,3,train,N013,2025-12-28 07:00:00,6,94.0,94.0,0.0,True,24,True,6
2bbf52ff85069e173d12e891,1,train,N032,2025-12-11 10:00:00,1,100.0,100.0,0.0,True,24,True,1
0f035a4a662ab892483f8a62,3,train,N041,2026-01-23 17:00:00,3,86.5,86.5,0.0,True,24,True,3
9e85dc762d552d1bd719cd39,3,train,N031,2026-01-10 01:00:00,1,100.0,100.0,0.0,True,24,True,1
95179923591dffd86689ff4a,4,train,N026,2026-01-14 10:00:00,1,100.0,100.0,0.0,True,24,True,1
249757e2801a56979c66da1d,5,train,N036,2026-01-30 23:00:00,1,100.0,100.0,0.0,True,24,True,1
c58d7719e252e40826ff8009,1,train,N017,2025-12-20 10:00:00,3,99.0,99.0,0.0,True,24,True,3
9d8312489d597d03c6fa4f18,1,test,N025,2026-01-19 00:00:00,6,98.0,98.0,0.0,True,24,True,5
d8c3978ec7ca423fb4f9e250,5,train,N015,2025-12-26 19:00:00,6,94.0,94.0,0.0,True,24,True,6
d3a6c6590e4f8a87fdb94027,6,train,N023,2026-01-14 14:00:00,1,100.0,100.0,0.0,True,24,True,1
f48ebc9ff0420434f49d21b4,4,train,N044,2026-01-03 20:00:00,6,75.7,75.7,0.0,True,24,True,5
2c34dafcd05afd2dee8874a9,4,train,N013,2026-01-06 03:00:00,1,94.0,94.0,0.0,True,24,True,1
4e9c308d4b26ece935f2ff9b,3,train,N001,2025-12-26 18:00:00,1,90.0,90.0,0.0,True,24,True,1
321db7a50a6280626375c469,4,train,N026,2026-01-07 15:00:00,6,100.0,100.0,0.0,True,24,True,6
7b97169bebebe09247147e76,3,train,N016,2025-12-10 20:00:00,1,99.0,99.0,0.0,True,24,True,1
d8b0e451fe95ad56231bad4d,5,train,N015,2025-12-25 22:00:00,3,91.77777777777777,91.77777777777777,0.0,True,24,True,3
